Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,prediction,target
0,0,57,18,0,0,0,35.0,120.3,0.0,0.0,867.8,1210.4,1,0
16,1,51,28,4,0,2,43.9,115.0,9157.7,0.0,907.8,1447.5,1,1
19,3,18,30,3,0,1,42.4,137.2,0.0,128.9,395.3,630.0,1,0
0,2,54,42,4,0,2,35.0,24.6,16699.4,1635.9,872.5,527.2,1,0
24,3,72,37,2,1,1,35.0,129.3,0.0,452.3,1462.1,893.0,1,0
7,1,45,23,1,1,1,53.3,66.7,12120.4,39.9,1607.4,1450.9,1,1
0,2,53,29,3,0,2,35.0,44.0,6137.3,0.0,100.0,2336.7,1,0
8,4,44,38,0,0,2,40.1,194.8,2568.4,381.1,1607.3,1189.7,1,0
0,3,63,32,0,1,1,55.3,42.7,0.0,1875.7,383.1,806.5,0,1
8,1,47,32,3,0,0,35.0,56.8,0.0,0.0,1286.2,1743.3,0,0
4,1,43,22,3,0,2,62.3,281.4,0.0,0.0,1617.6,1413.9,1,0
18,1,52,46,1,0,0,46.5,57.3,333.7,0.0,1070.8,1118.4,1,1
3,3,57,47,1,0,3,43.4,81.2,0.0,0.0,1369.7,2451.2,0,1
21,1,48,42,0,1,0,35.0,136.5,0.0,2684.0,972.1,577.6,1,1
20,0,49,37,2,0,1,35.0,71.4,0.0,1166.1,1480.1,1127.7,1,0
10,2,70,18,2,0,1,44.4,149.4,2683.7,317.5,543.6,1449.0,1,0
5,0,61,46,4,1,1,36.5,167.4,0.0,0.0,1229.0,853.2,0,0
0,5,40,39,0,0,3,82.1,7.5,3807.6,2088.7,572.3,2140.9,0,1
0,1,45,29,3,1,0,42.3,263.9,10000.5,0.0,1103.8,1663.1,1,0
14,5,37,30,3,1,2,48.9,127.9,17339.0,0.0,1099.7,1200.2,1,0
2,3,54,47,2,1,0,35.0,306.6,0.0,240.4,815.9,100.0,0,0
7,0,51,24,0,1,3,35.0,114.1,0.0,920.4,1971.7,1597.4,0,0
0,0,37,33,1,0,0,40.9,124.9,0.0,1369.6,486.7,1290.9,1,0
0,2,54,50,2,1,2,36.2,6.0,4300.9,592.3,1344.8,248.9,0,1
8,0,48,20,2,1,3,62.8,85.3,10987.6,0.0,1294.3,1908.5,1,0
6,4,72,53,4,0,0,45.9,230.2,11784.7,1743.7,732.0,1643.4,1,0
0,3,72,18,4,0,0,68.2,6.8,0.0,0.0,970.4,1222.0,0,0
2,0,41,44,0,0,2,35.0,56.6,1405.7,0.0,1455.8,1348.9,0,1
6,5,31,23,1,0,0,35.0,222.0,26336.7,0.0,656.2,1347.5,1,1
0,5,23,42,1,1,1,78.0,133.0,7922.8,0.0,745.0,1015.3,0,0
10,0,23,37,0,0,0,62.5,74.2,33905.4,0.0,774.0,1796.9,1,0
0,3,30,35,4,1,0,35.0,169.9,4467.6,0.0,741.3,973.4,0,0
8,0,41,47,4,1,0,35.0,57.9,1016.4,0.0,653.3,1574.2,1,0
10,3,49,26,3,1,0,63.1,236.2,0.0,855.0,876.7,1183.2,1,1
6,1,49,42,1,0,1,43.3,6.0,14603.2,0.0,1481.1,1957.3,1,1
11,5,47,30,3,1,1,53.9,65.3,0.0,2488.4,784.7,1407.6,0,1
9,1,58,26,4,1,0,82.1,134.8,10376.3,0.0,1267.5,1414.1,1,1
0,0,52,34,0,0,1,57.7,36.7,4736.9,0.0,788.6,2110.0,1,0
8,5,59,35,1,0,2,85.3,6.0,13503.7,1146.6,529.7,1467.9,1,1
0,4,61,36,1,1,0,35.0,290.3,11709.7,68.0,1004.8,1327.7,0,1
7,0,24,33,3,1,3,53.4,107.0,0.0,0.0,1284.2,1892.9,0,0
3,5,47,35,1,0,2,53.9,49.7,14444.8,0.0,1392.2,2652.6,1,1
2,1,62,28,3,0,0,35.0,265.9,850.7,0.0,1997.4,1275.3,1,0
3,5,39,30,0,1,2,72.8,206.5,0.0,76.7,261.9,1305.6,0,1
0,1,49,23,4,1,0,52.7,72.1,7417.0,913.9,856.8,628.4,0,0
9,0,48,41,4,1,2,41.7,53.7,0.0,0.0,654.8,1089.6,0,0
3,0,36,24,0,0,2,35.0,315.8,0.0,0.0,1506.2,1316.2,1,0
0,5,57,18,0,0,1,38.7,83.7,8496.6,0.0,100.0,1311.9,1,0
9,1,72,33,2,0,0,102.8,61.3,0.0,933.2,1086.1,932.9,0,0
0,0,58,36,1,1,2,35.0,206.8,22697.4,1011.1,1166.1,2147.0,1,1
21,3,59,49,1,1,3,99.3,130.7,0.0,497.1,738.9,930.2,0,1
1,0,35,46,4,1,1,35.0,113.0,0.0,1923.6,1423.4,1152.5,0,0
7,4,32,27,0,1,2,68.9,266.5,14386.5,0.0,800.2,1060.5,1,1
5,2,44,47,4,1,1,56.2,164.8,0.0,1427.3,811.1,2365.1,0,1
0,1,51,32,2,0,2,36.8,6.0,0.0,825.6,576.1,2559.6,0,0
0,0,49,41,1,1,0,64.2,218.4,12190.0,0.0,815.7,1337.0,1,0
20,5,61,50,3,0,2,56.0,74.3,11514.8,0.0,1452.3,2137.4,1,1
7,5,39,48,1,0,1,52.7,6.0,7451.6,0.0,1179.7,1972.1,1,0
2,4,58,37,2,0,2,52.7,32.4,5394.3,1465.9,1521.4,1816.1,0,0
6,4,59,38,4,0,0,35.0,192.8,0.0,467.8,566.5,1625.9,1,0
5,5,68,41,4,1,3,35.0,160.0,21743.2,0.0,815.3,1249.0,1,0
10,3,46,32,4,0,2,68.5,6.0,15424.2,0.0,1321.0,1265.9,1,0
0,3,44,26,1,0,2,82.2,197.8,10957.1,0.0,993.1,165.0,1,1
0,4,56,22,2,0,0,35.0,93.4,0.0,513.6,1273.6,2436.9,0,0
6,5,22,47,0,1,3,40.7,180.2,14610.6,244.6,1037.0,1739.8,1,0
7,2,52,31,2,0,1,39.8,29.0,0.0,0.0,1111.2,2467.9,1,0
0,3,65,38,4,0,2,39.9,306.5,13346.7,0.0,100.0,1624.4,1,1
8,2,21,28,1,1,0,69.3,163.4,0.0,134.1,505.0,1377.2,1,0
0,1,59,53,4,1,3,56.7,191.4,13058.3,0.0,1411.2,1465.4,0,0
8,0,35,27,3,0,1,52.1,37.1,18483.7,0.0,1804.4,1558.4,1,0
0,1,35,29,3,0,3,35.5,92.4,0.0,1012.6,986.7,1432.7,1,0
13,3,38,38,0,1,3,35.0,83.4,8963.9,0.0,835.8,2273.6,1,1
1,4,40,41,2,1,0,91.0,139.0,6942.2,1210.6,1483.8,991.0,0,1
0,5,44,19,4,0,1,35.0,222.3,0.0,0.0,1487.6,1721.2,1,1
6,2,57,29,2,1,3,55.9,105.5,8802.6,0.0,664.0,662.3,1,1
0,4,48,47,2,1,3,39.1,202.6,9734.5,0.0,448.3,1954.0,0,0
1,4,37,22,3,1,0,35.0,138.9,0.0,0.0,566.0,187.7,0,0
19,1,72,38,4,0,2,42.4,170.5,19344.8,283.6,1749.6,1260.3,1,1
0,1,72,31,3,1,2,39.2,182.6,0.0,1456.4,1103.1,682.4,0,0
10,5,29,46,2,1,0,51.7,6.0,5087.3,0.0,1323.6,100.0,0,1
0,4,57,32,4,0,0,35.0,182.1,18900.1,672.4,801.8,1189.2,1,1
0,5,43,27,4,0,1,42.0,155.2,1458.0,127.1,1267.3,1656.2,0,0
9,1,32,30,1,1,3,48.4,56.0,0.0,0.0,724.7,1885.5,1,1
1,2,41,28,4,1,2,68.8,60.5,16847.6,953.1,665.8,1624.4,0,0
15,4,51,52,1,1,3,66.1,34.2,1676.8,550.8,242.4,2069.7,0,1
9,2,63,43,4,1,0,69.9,166.1,4718.5,936.7,1706.5,1049.5,0,0
0,0,56,48,0,0,3,62.1,172.7,0.0,85.2,865.8,1787.7,0,1
3,0,43,41,0,0,0,67.4,6.0,17747.6,0.0,801.9,1332.7,1,0
6,3,72,44,4,1,3,41.2,106.9,0.0,0.0,1097.8,1020.2,0,1
9,5,47,43,0,0,3,64.6,18.3,13693.4,1297.4,1023.3,2422.8,1,1
0,4,39,41,4,1,0,46.8,84.5,20157.1,0.0,868.9,1564.1,0,1
9,1,44,18,1,1,2,35.1,91.9,22005.0,0.0,681.1,2010.0,1,0
12,0,18,41,1,1,1,66.1,152.4,0.0,1289.1,800.8,730.1,1,1
0,3,56,34,4,0,1,48.1,108.5,0.0,321.9,1040.1,1410.6,1,1
0,1,48,27,4,1,2,35.0,137.7,11070.3,1239.1,1336.2,1472.0,0,0
16,2,48,18,3,1,0,43.1,6.0,0.0,1666.4,660.6,712.9,0,0
1,5,44,35,1,0,2,90.0,128.0,1701.7,1988.1,1162.9,1148.4,0,0
13,4,72,36,2,0,3,35.0,74.3,0.0,329.4,997.2,1604.8,1,0
0,1,27,19,4,1,0,83.1,219.9,0.0,0.0,1033.9,302.8,0,1
2,5,53,35,1,1,0,35.0,6.0,0.0,0.0,1068.3,687.2,0,0
5,4,59,32,2,1,0,80.4,19.8,11012.6,0.0,1536.9,768.8,0,1
0,5,72,28,1,1,3,72.1,54.5,0.0,0.0,686.9,1426.8,0,1
